adminCode	date	cases	epiWeek	year	population	evi_0avg	temperature_0avg	precip_0avg	adminName	region	geozone
NG017	2012-02-13	0	7	2012	4700829.5	0.315312117831977	29.1019973450662	0.453633326904684	Imo	south	South East
NG018	2012-02-13	0	7	2012	4893070	0.189770597867444	31.0070651113442	0.000535509227118473	Jigawa	north	North West
NG019	2012-02-13	0	7	2012	7308888	0.208526302845987	32.7060099432462	0.00785283721986899	Kaduna	north	North West
NG020	2012-02-13	0	7	2012	11311272	0.179721131921891	30.7009717591338	0.0020190664700815	Kano	north	North West
NG021	2012-02-13	0	7	2012	6854461.5	0.176201853841811	30.8315298577352	0.000576266635707482	Katsina	north	North West
NG022	2012-02-13	0	7	2012	3752805	0.187824607793207	33.3660812517363	0.00123831353666394	Kebbi	north	North West
NG023	2012-02-13	0	7	2012	3740277.25	0.256337193396796	31.176107319714	0.0985629014285608	Kogi	north	North Central
NG024	2012-02-13	0	7	2012	2737655.75	0.227780038264956	32.8375969628272	0.0674227725024645	Kwara	north	North Central
NG025	2012-02-13	0	7	2012	10389548	0.289146595632313	28.1962889303111	0.532584007857236	Lagos	south	South West
NG026	2012-02-13	0	7	2012	2204974	0.224658140857883	34.0962187284385	0.0240668762834243	Nasarawa	north	North Central
NG027	2012-02-13	0	7	2012	4816331	0.209489913857478	34.1735085206297	0.0114220301653295	Niger	north	North Central
NG028	2012-02-13	0	7	2012	5007208	0.308563704764469	30.4918688866736	0.411965257349302	Ogun	south	South West
NG029	2012-02-13	0	7	2012	4147945.5	0.347934020460464	29.0920549842832	0.348540122380956	Ondo	south	South West
NG030	2012-02-13	0	7	2012	3955975.75	0.341606769286799	28.7737883370284	0.254767222976135	Osun	south	South West
NG031	2012-02-13	0	7	2012	6664915	0.254684942736008	32.1186359184428	0.161739155357138	Oyo	south	South West
NG032	2012-02-13	0	7	2012	3731470.25	0.204093462955101	33.9118892629067	0.0109489091501461	Plateau	north	North Central
NG033	2012-02-13	0	7	2012	6341356.5	0.249632347521088	27.3168495316637	0.9195687759524	Rivers	south	South South
NG034	2012-02-13	0	7	2012	4482692.5	0.170906309544774	31.9074650649602	5.73655867545014e-05	Sokoto	north	North West
NG035	2012-02-13	0	7	2012	2592772.75	0.236103797135858	32.2836576608839	0.0270783089017811	Taraba	north	North East
NG036	2012-02-13	0	7	2012	2820712.5	0.170371983082266	32.1464139429724	0.000105376600616626	Yobe	north	North East
NG037	2012-02-13	0	7	2012	3840363.5	0.186981105358519	32.7818472822873	0.000346584154820364	Zamfara	north	North West
NG001	2012-02-20	0	8	2012	3369002	0.300775825899833	29.1457912276123	0.680717199404804	Abia	south	South East
NG002	2012-02-20	0	8	2012	3917456.75	0.198591119667307	34.4374030509927	0.00342954992630853	Adamawa	north	North East
NG003	2012-02-20	0	8	2012	4666465	0.306844293358593	27.557908438481	0.89547871464287	Akwa Ibom	south	South South
NG004	2012-02-20	0	8	2012	4827833	0.242237851625818	30.0644146494577	0.388182531547557	Anambra	south	South East
NG005	2012-02-20	0	8	2012	5548042.5	0.186392646360867	32.5904258558763	0.00423234302764571	Bauchi	north	North East
NG006	2012-02-20	0	8	2012	1964008.625	0.290177565729297	26.0837458424675	1.2793454570237	Bayelsa	south	South South
NG007	2012-02-20	0	8	2012	5016567	0.223025688809456	32.6309834972482	0.11471126226187	Benue	north	North Central
NG008	2012-02-20	0	8	2012	5062091.5	0.17473064499839	33.804674582954	0.000171391373643295	Borno	north	North East
NG009	2012-02-20	0	8	2012	3210480.25	0.330739589201139	28.5327965819076	0.506321599899168	Cross River	south	South South
NG010	2012-02-20	0	8	2012	4855004.5	0.273553079252932	28.3931156428997	0.737835214726784	Delta	south	South South
NG011	2012-02-20	0	8	2012	2604509	0.251262107450009	31.2721362250082	0.356910321547638	Ebonyi	south	South East
NG012	2012-02-20	2	8	2012	3899594.75	0.30789886448349	30.2764357722187	0.419827737692819	Edo	south	South South
NG013	2012-02-20	0	8	2012	2902741.25	0.311100018978993	29.2518046555672	0.267155753214296	Ekiti	south	South West
NG014	2012-02-20	0	8	2012	3787212	0.260016142920951	30.600752014005	0.263909920238029	Enugu	south	South East
NG015	2012-02-20	1	8	2012	2376226.75	0.214861607040363	33.5914649591293	0.0282586220133282	Federal Capital Territory	north	North Central
NG016	2012-02-20	0	8	2012	2674475.75	0.187384476938862	33.5539976383865	0.0023723429002633	Gombe	north	North East
NG017	2012-02-20	0	8	2012	4700829.5	0.304685523189439	29.0908810766474	0.574094488333256	Imo	south	South East
NG018	2012-02-20	0	8	2012	4893070	0.185298119938521	31.1287890806278	0.00076912768461914	Jigawa	north	North West
NG019	2012-02-20	0	8	2012	7308888	0.201938984340099	32.8038674733227	0.010095878767488	Kaduna	north	North West
NG020	2012-02-20	0	8	2012	11311272	0.174621263347907	30.8268846583384	0.00287031206126899	Kano	north	North West
NG021	2012-02-20	0	8	2012	6854461.5	0.171241414005927	31.0334096087419	0.00062441545477272	Katsina	north	North West
NG022	2012-02-20	0	8	2012	3752805	0.181931461005556	33.6233062331418	0.00196387203085465	Kebbi	north	North West
NG023	2012-02-20	0	8	2012	3740277.25	0.245215609713049	31.3025328575889	0.10589128297618	Kogi	north	North Central
NG024	2012-02-20	0	8	2012	2737655.75	0.217527831806712	33.1248769123738	0.0797167598806708	Kwara	north	North Central
NG025	2012-02-20	0	8	2012	10389548	0.283832362353943	28.1767724922087	0.65574158714295	Lagos	south	South West
NG026	2012-02-20	0	8	2012	2204974	0.214220478377677	34.1854559936468	0.02979143199771	Nasarawa	north	North Central
NG027	2012-02-20	0	8	2012	4816331	0.200281565189392	34.4148262962701	0.012793818103831	Niger	north	North Central
NG028	2012-02-20	0	8	2012	5007208	0.290519651449085	30.6494683567983	0.517479012944541	Ogun	south	South West
NG029	2012-02-20	0	8	2012	4147945.5	0.334857249923807	29.1817455646053	0.461820794285718	Ondo	south	South West
NG030	2012-02-20	0	8	2012	3955975.75	0.325794146249331	28.8870297177626	0.346907393333278	Osun	south	South West
NG031	2012-02-20	1	8	2012	6664915	0.241184163612146	32.325442055598	0.201884611666662	Oyo	south	South West
NG032	2012-02-20	0	8	2012	3731470.25	0.196734105135643	33.9891142082897	0.0131674848246262	Plateau	north	North Central
NG033	2012-02-20	2	8	2012	6341356.5	0.243336332585886	27.3242936135825	1.10148389928573	Rivers	south	South South
NG034	2012-02-20	0	8	2012	4482692.5	0.166797517894462	32.1449210087391	6.02095759703848e-05	Sokoto	north	North West
NG035	2012-02-20	1	8	2012	2592772.75	0.225031075965136	32.4733800179748	0.0349394384255906	Taraba	north	North East
NG036	2012-02-20	0	8	2012	2820712.5	0.167168335038224	32.2292810941119	0.000155158797538014	Yobe	north	North East
NG037	2012-02-20	0	8	2012	3840363.5	0.181148727898387	33.0606111208522	0.000850883810528165	Zamfara	north	North West
NG001	2012-02-27	0	9	2012	3369002	0.291919679037507	29.3485332554803	0.998686840119089	Abia	south	South East
NG002	2012-02-27	0	9	2012	3917456.75	0.191929645502724	34.7959846797002	0.00980389623583234	Adamawa	north	North East
NG003	2012-02-27	0	9	2012	4666465	0.301441624482168	27.718429698354	1.25462647476192	Akwa Ibom	south	South South
NG004	2012-02-27	0	9	2012	4827833	0.235228233867455	30.2174150311303	0.575322746309462	Anambra	south	South East
NG005	2012-02-27	0	9	2012	5548042.5	0.181324608282285	33.0040139681986	0.00897240041832475	Bauchi	north	North East
NG006	2012-02-27	0	9	2012	1964008.625	0.288005882977383	26.107649856168	1.65992901488085	Bayelsa	south	South South
NG007	2012-02-27	0	9	2012	5016567	0.213843418466643	32.9785257429445	0.200171032142823	Benue	north	North Central
NG008	2012-02-27	0	9	2012	5062091.5	0.171410587245219	34.308824923056	0.000298050689542104	Borno	north	North East
NG009	2012-02-27	0	9	2012	3210480.25	0.321217325890814	28.8487604149101	0.817056373232502	Cross River	south	South South
NG010	2012-02-27	0	9	2012	4855004.5	0.267649004860394	28.4192512624473	1.03022151600794	Delta	south	South South
NG011	2012-02-27	0	9	2012	2604509	0.241688153157526	31.4818496380678	0.568523682023828	Ebonyi	south	South East
NG012	2012-02-27	0	9	2012	3899594.75	0.293875171280732	30.4072458587922	0.629921909716628	Edo	south	South South
NG013	2012-02-27	0	9	2012	2902741.25	0.299053974712962	29.3946417719994	0.385296891547629	Ekiti	south	South West
NG014	2012-02-27	0	9	2012	3787212	0.253171737369193	30.8094918588295	0.411000382023743	Enugu	south	South East
NG015	2012-02-27	0	9	2012	2376226.75	0.204418682116645	33.8339309642713	0.0542644352276139	Federal Capital Territory	north	North Central
NG016	2012-02-27	0	9	2012	2674475.75	0.181844896296679	33.9486916392675	0.0039835046602804	Gombe	north	North East
NG017	2012-02-27	0	9	2012	4700829.5	0.296483149747445	29.2020112929849	0.839719787738018	Imo	south	South East
NG018	2012-02-27	0	9	2012	4893070	0.18107569098738	31.5383018695081	0.00134473669517582	Jigawa	north	North West
NG019	2012-02-27	0	9	2012	7308888	0.196476845718272	33.1100414086616	0.0186526290055833	Kaduna	north	North West
NG020	2012-02-27	0	9	2012	11311272	0.169921694608051	31.2324603908595	0.00413662098984042	Kano	north	North West
NG021	2012-02-27	0	9	2012	6854461.5	0.166621603952515	31.4675857041098	0.000962640039729387	Katsina	north	North West
NG022	2012-02-27	0	9	2012	3752805	0.176448274374895	33.9264516322894	0.00330845263024826	Kebbi	north	North West
NG023	2012-02-27	0	9	2012	3740277.25	0.236067405115226	31.5441118347641	0.180551037857132	Kogi	north	North Central
NG024	2012-02-27	0	9	2012	2737655.75	0.208931533505584	33.4401380209499	0.125034578452099	Kwara	north	North Central
NG025	2012-02-27	0	9	2012	10389548	0.28118505132956	28.0803224434162	0.90863929666676	Lagos	south	South West
NG026	2012-02-27	1	9	2012	2204974	0.205435942975591	34.4249187995385	0.0713331528310433	Nasarawa	north	North Central
NG027	2012-02-27	0	9	2012	4816331	0.192247196615023	34.7709551865659	0.0193306192943072	Niger	north	North Central
NG028	2012-02-27	0	9	2012	5007208	0.27556501504424	30.8967881201296	0.73215079949216	Ogun	south	South West
NG029	2012-02-27	0	9	2012	4147945.5	0.324314084208827	29.305841795213	0.685752183333337	Ondo	south	South West
NG030	2012-02-27	0	9	2012	3955975.75	0.312607260976396	28.9912907086587	0.519358760118992	Osun	south	South West
NG031	2012-02-27	0	9	2012	6664915	0.229871858838503	32.6360328458006	0.329389935595233	Oyo	south	South West
NG032	2012-02-27	0	9	2012	3731470.25	0.190082374667359	34.2658814704707	0.0333004356579595	Plateau	north	North Central
NG033	2012-02-27	1	9	2012	6341356.5	0.239606812141032	27.4365210899265	1.4468049559524	Rivers	south	South South
NG034	2012-02-27	0	9	2012	4482692.5	0.16286862105709	32.5203143653655	8.531975737263e-05	Sokoto	north	North West
NG035	2012-02-27	0	9	2012	2592772.75	0.215241909857685	32.8799986708445	0.0809706967996629	Taraba	north	North East
NG036	2012-02-27	0	9	2012	2820712.5	0.164139623662613	32.6617130891806	0.00024186397958749	Yobe	north	North East
NG037	2012-02-27	0	9	2012	3840363.5	0.175818775420142	33.418129909957	0.00122158488195674	Zamfara	north	North West
NG001	2012-03-05	0	10	2012	3369002	0.286305049139215	29.5153647041508	1.40768579976195	Abia	south	South East
NG002	2012-03-05	0	10	2012	3917456.75	0.186106131977791	35.5247223821134	0.0155198858786895	Adamawa	north	North East
NG003	2012-03-05	0	10	2012	4666465	0.298693281283895	27.8203507960977	1.77039479845239	Akwa Ibom	south	South South
NG004	2012-03-05	0	10	2012	4827833	0.230098997538273	30.4116575125392	0.802260099761843	Anambra	south	South East
NG005	2012-03-05	1	10	2012	5548042.5	0.176723768856363	33.865141327822	0.0145987097823475	Bauchi	north	North East
NG006	2012-03-05	0	10	2012	1964008.625	0.288161677558078	26.2351831528421	2.11336828488085	Bayelsa	south	South South
NG007	2012-03-05	0	10	2012	5016567	0.20694539685514	33.4367805723527	0.326592744999965	Benue	north	North Central
NG008	2012-03-05	0	10	2012	5062091.5	0.168387577927988	35.1582531194008	0.000390853415831152	Borno	north	North East
NG009	2012-03-05	0	10	2012	3210480.25	0.313908468454981	29.1640440240933	1.27013628454203	Cross River	south	South South
NG010	2012-03-05	0	10	2012	4855004.5	0.26456876652615	28.4237278612638	1.37342285029383	Delta	south	South South
NG011	2012-03-05	1	10	2012	2604509	0.234545500469605	31.7710934347507	0.868183658690495	Ebonyi	south	South East
NG012	2012-03-05	3	10	2012	3899594.75	0.282719854621929	30.6266512526259	0.906655201026152	Edo	south	South South
NG013	2012-03-05	0	10	2012	2902741.25	0.290276402656125	29.6491009667732	0.615045402738105	Ekiti	south	South West
NG014	2012-03-05	0	10	2012	3787212	0.249106798537697	30.9959628525451	0.59160443619041	Enugu	south	South East
NG015	2012-03-05	1	10	2012	2376226.75	0.196123324972768	34.1491793732977	0.134895369856786	Federal Capital Territory	north	North Central
NG016	2012-03-05	0	10	2012	2674475.75	0.176771983711832	34.7634917925726	0.00583244391986874	Gombe	north	North East
NG017	2012-03-05	0	10	2012	4700829.5	0.2912448070738	29.3107255797049	1.16778465714278	Imo	south	South East
NG018	2012-03-05	0	10	2012	4893070	0.177138895405348	32.533105953477	0.00190968323962474	Jigawa	north	North West
NG019	2012-03-05	0	10	2012	7308888	0.192222511332161	33.7266466246458	0.0447449295485127	Kaduna	north	North West
NG020	2012-03-05	0	10	2012	11311272	0.165683264869807	32.176103084792	0.00732054622793566	Kano	north	North West
NG021	2012-03-05	0	10	2012	6854461.5	0.162393691970721	32.4246626614465	0.0026642227580576	Katsina	north	North West
NG022	2012-03-05	0	10	2012	3752805	0.171447817664272	34.7710626096697	0.00463165654954372	Kebbi	north	North West
NG023	2012-03-05	0	10	2012	3740277.25	0.229264620301705	31.9012645790787	0.314238267261894	Kogi	north	North Central
NG024	2012-03-05	0	10	2012	2737655.75	0.202275952446678	34.0551360340029	0.210446450238094	Kwara	north	North Central
NG025	2012-03-05	0	10	2012	10389548	0.281024049124316	27.9863022723977	1.14246004178581	Lagos	south	South West
NG026	2012-03-05	0	10	2012	2204974	0.198524979359958	34.73839992649	0.146162787950091	Nasarawa	north	North Central
NG027	2012-03-05	0	10	2012	4816331	0.185587902848452	35.4544229868755	0.0389824453657357	Niger	north	North Central
NG028	2012-03-05	0	10	2012	5007208	0.264457115967512	31.2393504548582	0.961008198382966	Ogun	south	South West
NG029	2012-03-05	0	10	2012	4147945.5	0.316751532583587	29.4499519447362	0.989436474880956	Ondo	south	South West
NG030	2012-03-05	0	10	2012	3955975.75	0.302908176413558	29.2057660129109	0.759586429404706	Osun	south	South West
NG031	2012-03-05	0	10	2012	6664915	0.221384393295742	33.0581285323582	0.494380299047614	Oyo	south	South West
NG032	2012-03-05	1	10	2012	3731470.25	0.184303063716486	34.7456541766737	0.0650733333960548	Plateau	north	North Central
NG033	2012-03-05	1	10	2012	6341356.5	0.238697820583355	27.4996811939488	1.90754878690478	Rivers	south	South South
NG034	2012-03-05	0	10	2012	4482692.5	0.159169435564211	33.4332887680285	0.000290792394616633	Sokoto	north	North West
NG035	2012-03-05	0	10	2012	2592772.75	0.207089305591663	33.4358131353952	0.165618112990139	Taraba	north	North East
NG036	2012-03-05	0	10	2012	2820712.5	0.161292361039273	33.6110913182047	0.000321855373645729	Yobe	north	North East
NG037	2012-03-05	0	10	2012	3840363.5	0.17105649489814	34.3520203658588	0.00249758290071279	Zamfara	north	North West
NG001	2012-03-12	0	11	2012	3369002	0.284059803462351	29.8256902913182	1.83951222011909	Abia	south	South East
NG002	2012-03-12	0	11	2012	3917456.75	0.181127704574438	36.115009027012	0.0456061677834514	Adamawa	north	North East
NG003	2012-03-12	0	11	2012	4666465	0.298668550254935	28.0680861846496	2.33537732642858	Akwa Ibom	south	South South
NG004	2012-03-12	0	11	2012	4827833	0.227021987927551	30.7300426522298	1.05751690249994	Anambra	south	South East
NG005	2012-03-12	0	11	2012	5548042.5	0.17259834515939	34.680711764432	0.0243307322963346	Bauchi	north	North East
NG006	2012-03-12	0	11	2012	1964008.625	0.290618135208972	26.4910734936546	2.62095741583323	Bayelsa	south	South South
NG007	2012-03-12	0	11	2012	5016567	0.202585115052759	33.8249485707027	0.468532601283863	Benue	north	North Central
NG008	2012-03-12	0	11	2012	5062091.5	0.165655553595548	35.8803075207914	0.000479267498393378	Borno	north	North East
NG009	2012-03-12	0	11	2012	3210480.25	0.309329626726383	29.4856504897389	1.74387947799441	Cross River	south	South South
NG010	2012-03-12	0	11	2012	4855004.5	0.264680840039474	28.4638008759337	1.82300557469859	Delta	south	South South
NG011	2012-03-12	0	11	2012	2604509	0.230087335847631	32.1640205860526	1.16169444630954	Ebonyi	south	South East
NG012	2012-03-12	3	11	2012	3899594.75	0.275201075379903	30.9269156189348	1.34304813102615	Edo	south	South South
NG013	2012-03-12	0	11	2012	2902741.25	0.285587037669504	29.8987656672547	1.00137433261906	Ekiti	south	South West
NG014	2012-03-12	0	11	2012	3787212	0.248169303296962	31.2830272429507	0.795079687976124	Enugu	south	South East
NG015	2012-03-12	0	11	2012	2376226.75	0.190129258769803	34.6031283010473	0.288281426404405	Federal Capital Territory	north	North Central
NG016	2012-03-12	0	11	2012	2674475.75	0.172137184392432	35.47657074475	0.00949286767332187	Gombe	north	North East
NG017	2012-03-12	0	11	2012	4700829.5	0.290098144636457	29.5357621188405	1.5504121211904	Imo	south	South East
NG018	2012-03-12	0	11	2012	4893070	0.173468623844114	33.4163417722784	0.00277730723958029	Jigawa	north	North West
NG019	2012-03-12	0	11	2012	7308888	0.189254978438355	34.3075818631207	0.085126091791522	Kaduna	north	North West
NG020	2012-03-12	0	11	2012	11311272	0.161900315896047	33.1095270276488	0.00999814968031661	Kano	north	North West
NG021	2012-03-12	0	11	2012	6854461.5	0.158549398770562	33.325841923866	0.00582200214520248	Katsina	north	North West
